Extract tasks...
use vta nms strategy
use vta nms strategy
Extracted 22 conv2d tasks:
(300, 7, 7, 512, 2048, 1, 1, 0, 0, 1, 1)
(300, 7, 7, 512, 512, 3, 3, 1, 1, 1, 1)
(300, 7, 7, 2048, 512, 1, 1, 0, 0, 1, 1)
(300, 14, 14, 512, 512, 3, 3, 1, 1, 2, 2)
(300, 14, 14, 1024, 512, 1, 1, 0, 0, 1, 1)
(1, 32, 32, 256, 1024, 1, 1, 0, 0, 1, 1)
(1, 32, 32, 256, 256, 3, 3, 1, 1, 1, 1)
(1, 32, 32, 1024, 256, 1, 1, 0, 0, 1, 1)
(1, 64, 64, 256, 256, 3, 3, 1, 1, 2, 2)
(1, 64, 64, 512, 256, 1, 1, 0, 0, 1, 1)
(1, 64, 64, 128, 512, 1, 1, 0, 0, 1, 1)
(1, 64, 64, 128, 128, 3, 3, 1, 1, 1, 1)
(1, 64, 64, 512, 128, 1, 1, 0, 0, 1, 1)
(1, 128, 128, 128, 128, 3, 3, 1, 1, 2, 2)
(1, 128, 128, 256, 128, 1, 1, 0, 0, 1, 1)
(1, 128, 128, 64, 256, 1, 1, 0, 0, 1, 1)
(1, 128, 128, 64, 64, 3, 3, 1, 1, 1, 1)
(1, 128, 128, 256, 64, 1, 1, 0, 0, 1, 1)
(1, 128, 128, 64, 64, 1, 1, 0, 0, 1, 1)
(1, 128, 128, 256, 512, 1, 1, 0, 0, 2, 2)
(1, 64, 64, 512, 1024, 1, 1, 0, 0, 2, 2)
(300, 14, 14, 1024, 2048, 1, 1, 0, 0, 2, 2)
Tuning...

[Task  3/22]  Current/Best:    0.00/   0.00 GFLOPS | Progress: (0/1000) | 0.00 s
[Task  3/22]  Current/Best:    0.00/   0.00 GFLOPS | Progress: (2/1000) | 0.94 s
[Task  3/22]  Current/Best:    0.00/   0.00 GFLOPS | Progress: (4/1000) | 1.28 s
[Task  3/22]  Current/Best:    0.00/   0.00 GFLOPS | Progress: (6/1000) | 1.62 s
[Task  3/22]  Current/Best:    0.00/   0.00 GFLOPS | Progress: (8/1000) | 20.18 s
[Task  3/22]  Current/Best:    0.00/   0.00 GFLOPS | Progress: (10/1000) | 20.51 s
[Task  3/22]  Current/Best:    0.00/   0.00 GFLOPS | Progress: (12/1000) | 20.86 s
[Task  3/22]  Current/Best:    0.00/   0.00 GFLOPS | Progress: (14/1000) | 21.19 s
[Task  3/22]  Current/Best:    1.28/   1.28 GFLOPS | Progress: (16/1000) | 46.22 s
[Task  3/22]  Current/Best:    9.53/   9.53 GFLOPS | Progress: (18/1000) | 58.44 s
[Task  3/22]  Current/Best:    0.00/   9.53 GFLOPS | Progress: (20/1000) | 58.76 s
[Task  3/22]  Current/Best:    0.00/   9.53 GFLOPS | Progress: (22/1000) | 59.09 s
[Task  3/22]  Current/Best:    2.75/   9.53 GFLOPS | Progress: (24/1000) | 75.97 s
[Task  3/22]  Current/Best:    0.00/   9.53 GFLOPS | Progress: (26/1000) | 76.29 s
[Task  3/22]  Current/Best:    4.01/   9.53 GFLOPS | Progress: (28/1000) | 91.10 s
[Task  3/22]  Current/Best:    0.00/   9.53 GFLOPS | Progress: (30/1000) | 91.43 s
[Task  3/22]  Current/Best:    0.00/   9.53 GFLOPS | Progress: (32/1000) | 91.75 s
[Task  3/22]  Current/Best:   50.11/  50.11 GFLOPS | Progress: (34/1000) | 102.64 s
[Task  3/22]  Current/Best:    0.00/  50.11 GFLOPS | Progress: (36/1000) | 102.98 s
[Task  3/22]  Current/Best:    0.00/  50.11 GFLOPS | Progress: (38/1000) | 103.32 s
[Task  3/22]  Current/Best:    0.00/  50.11 GFLOPS | Progress: (40/1000) | 103.63 s
[Task  3/22]  Current/Best:    0.00/  50.11 GFLOPS | Progress: (42/1000) | 103.96 s
[Task  3/22]  Current/Best:    0.00/  50.11 GFLOPS | Progress: (44/1000) | 104.29 s
[Task  3/22]  Current/Best:    0.00/  50.11 GFLOPS | Progress: (46/1000) | 104.62 s
[Task  3/22]  Current/Best:   48.90/  50.11 GFLOPS | Progress: (48/1000) | 125.13 s
[Task  3/22]  Current/Best:    0.00/  50.11 GFLOPS | Progress: (50/1000) | 125.45 s
[Task  3/22]  Current/Best:    0.00/  50.11 GFLOPS | Progress: (52/1000) | 125.77 s
[Task  3/22]  Current/Best:    0.00/  50.11 GFLOPS | Progress: (54/1000) | 126.09 s
[Task  3/22]  Current/Best:    0.00/  50.11 GFLOPS | Progress: (144/1000) | 337.23 s
[Task  3/22]  Current/Best:    0.00/  50.11 GFLOPS | Progress: (146/1000) | 337.56 s
[Task  3/22]  Current/Best:    0.00/  50.11 GFLOPS | Progress: (148/1000) | 337.90 s
[Task  3/22]  Current/Best:   35.63/  50.11 GFLOPS | Progress: (150/1000) | 348.82 s
[Task  3/22]  Current/Best:    0.00/  50.11 GFLOPS | Progress: (152/1000) | 349.14 s
[Task  3/22]  Current/Best:    0.00/  50.11 GFLOPS | Progress: (154/1000) | 349.48 s
[Task  3/22]  Current/Best:    0.00/  50.11 GFLOPS | Progress: (156/1000) | 349.81 s
[Task  3/22]  Current/Best:   18.18/  50.11 GFLOPS | Progress: (158/1000) | 361.23 s
[Task  3/22]  Current/Best:   17.89/  50.11 GFLOPS | Progress: (160/1000) | 372.38 s
[Task  3/22]  Current/Best:    3.30/  50.11 GFLOPS | Progress: (162/1000) | 389.87 s
[Task  3/22]  Current/Best:   50.36/  50.36 GFLOPS | Progress: (164/1000) | 400.45 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (166/1000) | 400.79 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (168/1000) | 401.11 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (170/1000) | 401.45 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (172/1000) | 401.77 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (174/1000) | 402.09 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (176/1000) | 402.42 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (178/1000) | 411.66 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (180/1000) | 411.99 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (182/1000) | 412.32 s
[Task  3/22]  Current/Best:    2.30/  50.36 GFLOPS | Progress: (184/1000) | 431.33 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (186/1000) | 440.83 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (188/1000) | 441.18 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (190/1000) | 441.51 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (192/1000) | 441.85 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (194/1000) | 442.19 s
[Task  3/22]  Current/Best:   17.48/  50.36 GFLOPS | Progress: (196/1000) | 453.61 s
[Task  3/22]  Current/Best:    7.30/  50.36 GFLOPS | Progress: (198/1000) | 466.71 s
[Task  3/22]  Current/Best:    8.58/  50.36 GFLOPS | Progress: (200/1000) | 479.41 s
[Task  3/22]  Current/Best:    1.44/  50.36 GFLOPS | Progress: (202/1000) | 502.05 s
[Task  3/22]  Current/Best:   19.66/  50.36 GFLOPS | Progress: (204/1000) | 515.06 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (206/1000) | 515.40 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (208/1000) | 515.73 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (210/1000) | 516.05 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (212/1000) | 516.39 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (214/1000) | 516.72 s
[Task  3/22]  Current/Best:    6.33/  50.36 GFLOPS | Progress: (216/1000) | 529.98 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (218/1000) | 530.32 s
[Task  3/22]  Current/Best:   19.94/  50.36 GFLOPS | Progress: (220/1000) | 541.64 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (222/1000) | 541.98 s
[Task  3/22]  Current/Best:    1.61/  50.36 GFLOPS | Progress: (224/1000) | 564.09 s
[Task  3/22]  Current/Best:    1.53/  50.36 GFLOPS | Progress: (226/1000) | 586.00 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (228/1000) | 586.33 s
[Task  3/22]  Current/Best:    4.64/  50.36 GFLOPS | Progress: (230/1000) | 600.45 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (232/1000) | 600.78 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (234/1000) | 601.10 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (236/1000) | 601.43 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (238/1000) | 601.75 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (240/1000) | 602.06 s
[Task  3/22]  Current/Best:    4.44/  50.36 GFLOPS | Progress: (242/1000) | 627.78 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (244/1000) | 628.12 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (246/1000) | 628.46 s
[Task  3/22]  Current/Best:   33.47/  50.36 GFLOPS | Progress: (248/1000) | 639.57 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (250/1000) | 639.91 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (252/1000) | 640.23 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (254/1000) | 649.73 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (256/1000) | 650.07 s
[Task  3/22]  Current/Best:   15.47/  50.36 GFLOPS | Progress: (258/1000) | 663.40 s
[Task  3/22]  Current/Best:    0.00/  50.36 GFLOPS | Progress: (260/1000) | 663.72 s
[Task  3/22]  Current/Best:   31.65/  50.36 GFLOPS | Progress: (262/1000) | 674.63 s
[Task  3/22]  Current/Best:   52.31/  52.31 GFLOPS | Progress: (264/1000) | 685.06 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (266/1000) | 685.41 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (268/1000) | 685.71 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (270/1000) | 686.04 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (272/1000) | 686.36 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (274/1000) | 686.70 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (276/1000) | 687.02 s
[Task  3/22]  Current/Best:   42.17/  52.31 GFLOPS | Progress: (278/1000) | 696.41 s
[Task  3/22]  Current/Best:   19.10/  52.31 GFLOPS | Progress: (280/1000) | 706.31 s
[Task  3/22]  Current/Best:   22.76/  52.31 GFLOPS | Progress: (282/1000) | 716.06 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (284/1000) | 716.41 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (286/1000) | 716.74 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (288/1000) | 717.07 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (290/1000) | 717.41 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (292/1000) | 717.75 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (294/1000) | 718.07 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (296/1000) | 718.42 s
[Task  3/22]  Current/Best:   24.12/  52.31 GFLOPS | Progress: (298/1000) | 728.18 s
[Task  3/22]  Current/Best:   11.79/  52.31 GFLOPS | Progress: (300/1000) | 745.55 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (302/1000) | 745.88 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (304/1000) | 746.21 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (306/1000) | 746.54 s
[Task  3/22]  Current/Best:    2.56/  52.31 GFLOPS | Progress: (308/1000) | 762.28 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (310/1000) | 762.62 s
[Task  3/22]  Current/Best:    6.04/  52.31 GFLOPS | Progress: (312/1000) | 774.50 s
[Task  3/22]  Current/Best:   27.15/  52.31 GFLOPS | Progress: (314/1000) | 784.82 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (316/1000) | 785.17 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (318/1000) | 785.51 s
[Task  3/22]  Current/Best:    6.80/  52.31 GFLOPS | Progress: (320/1000) | 797.07 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (322/1000) | 797.41 s
[Task  3/22]  Current/Best:   52.25/  52.31 GFLOPS | Progress: (324/1000) | 806.98 s
[Task  3/22]  Current/Best:    0.00/  52.31 GFLOPS | Progress: (326/1000) | 807.32 s
[Task  3/22]  Current/Best:    8.57/  58.00 GFLOPS | Progress: (328/1000) | 827.68 s
[Task  3/22]  Current/Best:    0.00/  58.00 GFLOPS | Progress: (330/1000) | 828.02 s
[Task  3/22]  Current/Best:   26.29/  58.00 GFLOPS | Progress: (332/1000) | 837.66 s
[Task  3/22]  Current/Best:    5.21/  58.00 GFLOPS | Progress: (334/1000) | 849.98 s
[Task  3/22]  Current/Best:    0.00/  58.00 GFLOPS | Progress: (336/1000) | 850.31 s
[Task  3/22]  Current/Best:    0.00/  58.00 GFLOPS | Progress: (338/1000) | 850.62 s
[Task  3/22]  Current/Best:    0.00/  58.00 GFLOPS | Progress: (340/1000) | 850.96 s
[Task  3/22]  Current/Best:    0.00/  58.00 GFLOPS | Progress: (342/1000) | 851.29 s
[Task  3/22]  Current/Best:    0.00/  58.00 GFLOPS | Progress: (344/1000) | 851.63 s
[Task  3/22]  Current/Best:   58.01/  58.01 GFLOPS | Progress: (346/1000) | 861.24 s
[Task  3/22]  Current/Best:    0.00/  58.01 GFLOPS | Progress: (348/1000) | 861.56 s
[Task  3/22]  Current/Best:    0.00/  58.01 GFLOPS | Progress: (350/1000) | 861.89 s
[Task  3/22]  Current/Best:    0.00/  58.01 GFLOPS | Progress: (352/1000) | 862.21 s
[Task  3/22]  Current/Best:    2.43/  58.01 GFLOPS | Progress: (354/1000) | 878.39 s
[Task  3/22]  Current/Best:    0.00/  58.01 GFLOPS | Progress: (356/1000) | 886.84 s
[Task  3/22]  Current/Best:    0.00/  58.01 GFLOPS | Progress: (358/1000) | 887.17 s
[Task  3/22]  Current/Best:    0.00/  58.01 GFLOPS | Progress: (360/1000) | 887.48 s
[Task  3/22]  Current/Best:    0.00/  58.01 GFLOPS | Progress: (362/1000) | 895.75 s
[Task  3/22]  Current/Best:    0.00/  58.01 GFLOPS | Progress: (364/1000) | 896.11 s
[Task  3/22]  Current/Best:    1.42/  58.01 GFLOPS | Progress: (366/1000) | 917.37 s
[Task  3/22]  Current/Best:    0.00/  58.01 GFLOPS | Progress: (368/1000) | 917.73 s
[Task  3/22]  Current/Best:    0.00/  58.01 GFLOPS | Progress: (370/1000) | 918.06 s
[Task  3/22]  Current/Best:    0.00/  58.01 GFLOPS | Progress: (372/1000) | 918.39 s
[Task  3/22]  Current/Best:    0.00/  58.01 GFLOPS | Progress: (374/1000) | 918.73 s
[Task  3/22]  Current/Best:    0.00/  58.01 GFLOPS | Progress: (376/1000) | 919.06 s
[Task  3/22]  Current/Best:    2.86/  58.01 GFLOPS | Progress: (378/1000) | 945.37 s
[Task  3/22]  Current/Best:   42.85/  71.10 GFLOPS | Progress: (380/1000) | 963.72 s
[Task  3/22]  Current/Best:    7.79/  71.10 GFLOPS | Progress: (382/1000) | 975.74 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (384/1000) | 976.07 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (386/1000) | 976.42 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (388/1000) | 976.76 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (390/1000) | 977.09 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (392/1000) | 977.42 s
[Task  3/22]  Current/Best:   25.85/  71.10 GFLOPS | Progress: (394/1000) | 987.11 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (396/1000) | 987.44 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (398/1000) | 987.77 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (400/1000) | 988.10 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (402/1000) | 988.43 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (404/1000) | 988.75 s
[Task  3/22]  Current/Best:    6.79/  71.10 GFLOPS | Progress: (406/1000) | 1000.33 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (408/1000) | 1000.67 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (410/1000) | 1000.99 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (412/1000) | 1001.32 s
[Task  3/22]  Current/Best:    3.05/  71.10 GFLOPS | Progress: (414/1000) | 1015.99 s
[Task  3/22]  Current/Best:   13.14/  71.10 GFLOPS | Progress: (416/1000) | 1026.77 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (418/1000) | 1027.12 s
[Task  3/22]  Current/Best:    4.76/  71.10 GFLOPS | Progress: (420/1000) | 1041.94 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (422/1000) | 1042.26 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (424/1000) | 1042.60 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (426/1000) | 1042.94 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (428/1000) | 1043.26 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (430/1000) | 1043.59 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (432/1000) | 1043.93 s
[Task  3/22]  Current/Best:    5.27/  71.10 GFLOPS | Progress: (434/1000) | 1056.25 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (436/1000) | 1056.59 s
[Task  3/22]  Current/Best:    0.00/  71.10 GFLOPS | Progress: (438/1000) | 1056.91 s
